time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.041267634236063055,-0.02854758261238305,11.579511962340145,6.281750082488081,6.28193323194902,0.0,-0.08228085808105275,-0.07428533827084505,3.0801402515099654,0.0711568803487123,-0.035292783763513746,0.0,474.1462075621352,474.2448556956895,472.27300069867084,475.0167237117684
1.2000000000000006,-0.04616961559885081,-0.03301864561178102,11.768012464493406,0.002889771434869459,6.279532287058242,0.0,-0.0808836813346601,-0.07429759277507308,3.2028751975456937,0.07387355008055033,-0.0517028076007445,0.0,454.13329202642115,452.81423296010206,452.35637940116385,452.5789997677736
1.2600000000000007,-0.050910631309413756,-0.037377591491068285,11.969305782856148,0.007137989632475694,6.27694225677498,0.0,-0.07678364186248744,-0.07043034172021012,3.506021988439433,0.06382607280055948,-0.03001854326481274,0.0,506.0994551038783,507.6569018518019,505.74657155187833,505.02552909176296
1.3200000000000007,-0.055403140061351164,-0.04146630874686691,12.179525786697146,0.011005487014991822,6.275462697714424,0.0,-0.07282620238685407,-0.06552752076365502,3.5013235862428247,0.06569307150493729,-0.015660189309538504,0.0,413.67249191990186,414.9348172346784,414.89170816933415,415.0589729139024
1.3800000000000008,-0.059573170098121575,-0.04510016872064311,12.397331692740485,0.015228419731052156,6.274895792559052,0.0,-0.06608960121997232,-0.055098529115311344,3.758060840757484,0.0784086732016305,0.0007351659931610225,0.0,494.4683593146971,495.67485412043334,494.2248060991238,495.1643321893725
1.4400000000000008,-0.06338210920668762,-0.048101914541199074,12.62408595145671,0.019796493118146685,6.274885270911785,0.0,-0.06087762321734751,-0.04452867246203838,3.8002689428374503,0.07115010193596376,-0.0020617670565268587,0.0,431.70245881520486,431.4663794817027,432.5209719500463,431.91392294144975
1.5000000000000009,-0.06688605637968555,-0.050405144898673857,12.852341832905347,0.024592344479041017,6.274443323955438,0.0,-0.05589831298257515,-0.03184226659510988,3.8082260732658524,0.09336923682160925,-0.02094569641037947,0.0,421.1569854083608,419.520454669512,420.69932353063007,422.6242817571843
1.560000000000001,-0.07008230925278733,-0.05186535857563927,13.080772092924292,0.030023742727729008,6.272806440338826,0.0,-0.05052168381839098,-0.0163516885043711,3.8061104197923505,0.0841234851240448,-0.04462123860894749,0.0,419.4354542250356,417.37373430749153,417.4480587486204,416.6478494398455
1.620000000000001,-0.0728352212626152,-0.0520533848568384,13.31711162574311,0.035139791358111516,6.26968618984022,0.0,-0.04089480459555295,0.010697918129346777,4.070947426126766,0.08746116286096567,-0.07391225986731058,0.0,499.52284111029985,497.38049200302044,499.6909068459719,499.9392567261557
1.680000000000001,-0.07499611944423439,-0.050672818404881616,13.564177663441471,0.040384511693105196,6.265379859463685,0.0,-0.030699023721570826,0.03583833263100712,4.164226883672842,0.08731357716093885,-0.06780504208045827,0.0,450.4057444096141,450.89553182939704,450.31161028748284,450.30589221669305
1.740000000000001,-0.07648742509136103,-0.04774116609433644,13.815270940505336,0.04516855962940802,6.261249143002932,0.0,-0.018631605050114297,0.0623516609943564,4.205370753310847,0.05685764754759649,-0.07101023438516266,0.0,435.7921893444021,435.5204734403606,435.1556829713256,432.6034464916126
1.8000000000000012,-0.07708114071707588,-0.04294391643036054,14.072993900660737,0.048213739016905066,6.256897590957674,0.0,-0.000684679113799094,0.09789774069679406,4.384693708628248,0.0343134734456581,-0.0757419812167979,0.0,477.499017545291,477.1342032763958,478.6230000907165,476.90537916550556
1.8600000000000012,-0.07645734527173056,-0.03587927739886167,14.34291138205626,0.04985060629256832,6.252326486649309,0.0,0.022004151391606656,0.13777754023183825,4.611638062847073,0.00700328487360443,-0.07708578364479926,0.0,492.7569184831206,492.6536032765449,493.6376299109411,491.6181512851105
